cell,arc,meas,slew_idx,load_idx,corner,v0,v_sim,dv_sim,dv_sim_rel,dv_lin,err_abs_pct_lin,err_shift_pct_lin,dv_quad,err_abs_pct_quad,err_shift_pct_quad,dv_loglin,err_abs_pct_loglin,err_shift_pct_loglin,dv_logquad,err_abs_pct_logquad,err_shift_pct_logquad
INV_X1,A_f_ZN_r,delay,2,1,FFG,6.199059e-11,5.293960e-11,-9.050990e-12,-1.460059e-01,-9.573007e-12,-0.986,5.77,-9.313099e-12,-0.495,2.9,-8.870467e-12,0.341,-1.99,-9.054436e-12,-0.007,0.04
INV_X1,A_f_ZN_r,trans,2,1,FFG,4.426741e-11,4.079040e-11,-3.477010e-12,-7.854559e-02,-4.246965e-12,-1.888,22.14,-3.515940e-12,-0.095,1.12,-4.049602e-12,-1.404,16.47,-3.469588e-12,0.018,-0.21
INV_X1,A_f_ZN_r,delay,2,2,FFG,1.006885e-10,8.571711e-11,-1.497139e-11,-1.486902e-01,-1.710180e-11,-2.485,14.23,-1.558710e-11,-0.718,4.11,-1.572829e-11,-0.883,5.06,-1.516906e-11,-0.231,1.32
INV_X1,A_f_ZN_r,trans,2,2,FFG,9.181450e-11,7.718125e-11,-1.463325e-11,-1.593784e-01,-1.774327e-11,-4.030,21.25,-1.539994e-11,-0.993,5.24,-1.613412e-11,-1.945,10.26,-1.494854e-11,-0.409,2.15
NAND2_X1,A_r_ZN_f,delay,0,0,FFG,1.674115e-11,1.446558e-11,-2.275570e-12,-1.359267e-01,-2.576340e-12,-2.079,13.22,-2.365740e-12,-0.623,3.96,-2.387890e-12,-0.776,4.94,-2.318532e-12,-0.297,1.89
NAND2_X1,A_r_ZN_f,trans,0,0,FFG,1.379447e-11,1.200148e-11,-1.792990e-12,-1.299789e-01,-2.079652e-12,-2.389,15.99,-1.842221e-12,-0.410,2.75,-1.930478e-12,-1.146,7.67,-1.807269e-12,-0.119,0.8
NAND2_X1,A_r_ZN_f,delay,0,1,FFG,2.582710e-11,2.226531e-11,-3.561790e-12,-1.379090e-01,-4.060845e-12,-2.241,14.01,-3.689662e-12,-0.574,3.59,-3.757692e-12,-0.880,5.5,-3.620957e-12,-0.266,1.66
NAND2_X1,A_r_ZN_f,trans,0,1,FFG,2.556354e-11,2.220148e-11,-3.362060e-12,-1.315178e-01,-3.910523e-12,-2.470,16.31,-3.454391e-12,-0.416,2.75,-3.626107e-12,-1.189,7.85,-3.390115e-12,-0.126,0.83
NAND2_X1,A_r_ZN_f,delay,0,2,FFG,4.971340e-11,4.273977e-11,-6.973630e-12,-1.402767e-01,-8.012453e-12,-2.431,14.9,-7.215919e-12,-0.567,3.47,-7.400093e-12,-0.998,6.12,-7.082676e-12,-0.255,1.56
NAND2_X1,A_r_ZN_f,trans,0,2,FFG,5.688010e-11,4.930836e-11,-7.571740e-12,-1.331176e-01,-8.802315e-12,-2.496,16.25,-7.810267e-12,-0.484,3.15,-8.155042e-12,-1.183,7.7,-7.660980e-12,-0.181,1.18
NAND2_X1,A_r_ZN_f,delay,1,0,FFG,2.374415e-11,2.037618e-11,-3.367970e-12,-1.418442e-01,-3.541837e-12,-0.853,5.16,-3.441499e-12,-0.361,2.18,-3.290334e-12,0.381,-2.31,-3.360023e-12,0.039,-0.24
NAND2_X1,A_r_ZN_f,trans,1,0,FFG,1.577633e-11,1.507306e-11,-7.032700e-13,-4.457754e-02,-9.813150e-13,-1.845,39.54,-7.144200e-13,-0.074,1.59,-9.514183e-13,-1.646,35.28,-7.151545e-13,-0.079,1.69
NAND2_X1,A_r_ZN_f,delay,1,1,FFG,3.291998e-11,2.863205e-11,-4.287930e-12,-1.302531e-01,-4.805820e-12,-1.809,12.08,-4.455900e-12,-0.587,3.92,-4.471496e-12,-0.641,4.28,-4.374361e-12,-0.302,2.02
NAND2_X1,A_r_ZN_f,trans,1,1,FFG,2.601027e-11,2.336646e-11,-2.643810e-12,-1.016449e-01,-3.300098e-12,-2.809,24.82,-2.799214e-12,-0.665,5.88,-3.099325e-12,-1.949,17.23,-2.766014e-12,-0.523,4.62
NAND2_X1,A_r_ZN_f,delay,1,2,FFG,5.689694e-11,4.914775e-11,-7.749190e-12,-1.361970e-01,-8.794035e-12,-2.126,13.48,-8.022307e-12,-0.556,3.52,-8.148130e-12,-0.812,5.15,-7.875117e-12,-0.256,1.63
NAND2_X1,A_r_ZN_f,trans,1,2,FFG,5.687999e-11,4.930597e-11,-7.574020e-12,-1.331579e-01,-8.802495e-12,-2.492,16.22,-7.809232e-12,-0.477,3.11,-8.155195e-12,-1.179,7.67,-7.660099e-12,-0.175,1.14
NAND2_X1,A_r_ZN_f,delay,2,0,FFG,3.500935e-11,2.788495e-11,-7.124400e-12,-2.034999e-01,-7.694505e-12,-2.044,8.0,-7.437532e-12,-1.123,4.4,-6.907627e-12,0.777,-3.04,-7.235735e-12,-0.399,1.56
NAND2_X1,A_r_ZN_f,trans,2,0,FFG,2.581075e-11,2.464144e-11,-1.169310e-12,-4.530322e-02,-1.107472e-12,0.251,-5.29,-1.121344e-12,0.195,-4.1,-1.084049e-12,0.346,-7.29,-1.107517e-12,0.251,-5.28
NAND2_X1,A_r_ZN_f,delay,2,1,FFG,4.898940e-11,4.098511e-11,-8.004290e-12,-1.633882e-01,-8.465625e-12,-1.126,5.76,-8.221208e-12,-0.529,2.71,-7.774547e-12,0.561,-2.87,-8.024022e-12,-0.048,0.25
NAND2_X1,A_r_ZN_f,trans,2,1,FFG,3.549512e-11,3.392253e-11,-1.572590e-12,-4.430440e-02,-1.606703e-12,-0.101,2.17,-1.523981e-12,0.143,-3.09,-1.570881e-12,0.005,-0.11,-1.509100e-12,0.187,-4.04
NAND2_X1,A_r_ZN_f,delay,2,2,FFG,7.518977e-11,6.564484e-11,-9.544930e-12,-1.269445e-01,-1.061973e-11,-1.637,11.26,-9.890325e-12,-0.526,3.62,-9.903865e-12,-0.547,3.76,-9.726095e-12,-0.276,1.9
NAND2_X1,A_r_ZN_f,trans,2,2,FFG,6.013124e-11,5.493105e-11,-5.200190e-12,-8.648067e-02,-6.550245e-12,-2.458,25.96,-5.501903e-12,-0.549,5.8,-6.206087e-12,-1.831,19.34,-5.447365e-12,-0.450,4.75
