cell,arc,meas,slew_idx,load_idx,inst,group,param,s1,sigma_mm,c_local,contrib_frac,share_global,c_global_1sig
NAND2_X1,A_f_ZN_r,delay,1,0,M2,N,u0,-1.240000e-13,7.453560e-02,-9.242414e-15,4.050785e-05,3.720930e-01,-3.720000e-15
NAND2_X1,A_f_ZN_r,delay,1,0,M3,P,vth,8.043950e-11,1.338877e-02,1.076986e-12,5.500325e-01,9.999751e-01,1.206593e-12
NAND2_X1,A_f_ZN_r,delay,1,0,M3,P,u0,-1.600175e-11,6.085806e-02,-9.738355e-13,4.497172e-01,9.999844e-01,-4.800525e-13
NAND2_X1,A_f_ZN_r,delay,1,0,M4,P,vth,2.000000e-15,1.338877e-02,2.677754e-17,3.400241e-10,2.486279e-05,3.000000e-17
NAND2_X1,A_f_ZN_r,delay,1,0,M4,P,u0,-2.500000e-16,6.085806e-02,-1.521452e-17,1.097702e-10,1.562305e-05,-7.500000e-18
NAND2_X1,A_f_ZN_r,trans,1,0,M1,N,vth,-3.380000e-13,1.490712e-02,-5.038607e-15,1.545335e-05,7.284483e-01,-5.070000e-15
NAND2_X1,A_f_ZN_r,trans,1,0,M1,N,u0,7.875000e-14,7.453560e-02,5.869678e-15,2.097154e-05,6.274900e-01,2.362500e-15
NAND2_X1,A_f_ZN_r,trans,1,0,M2,N,vth,-1.260000e-13,1.490712e-02,-1.878297e-15,2.147486e-06,2.715517e-01,-1.890000e-15
NAND2_X1,A_f_ZN_r,trans,1,0,M2,N,u0,4.675000e-14,7.453560e-02,3.484539e-15,7.390816e-06,3.725100e-01,1.402500e-15
NAND2_X1,A_f_ZN_r,trans,1,0,M3,P,vth,5.438450e-11,1.338877e-02,7.281416e-13,3.227255e-01,9.999908e-01,8.157675e-13
NAND2_X1,A_f_ZN_r,trans,1,0,M3,P,u0,-1.733200e-11,6.085806e-02,-1.054792e-12,6.772285e-01,1.000000e+00,-5.199600e-13
NAND2_X1,A_f_ZN_r,trans,1,0,M4,P,vth,5.000000e-16,1.338877e-02,6.694385e-18,2.727866e-11,9.193712e-06,7.500000e-18
NAND2_X1,A_f_ZN_r,trans,1,0,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,A_f_ZN_r,delay,1,1,M1,N,vth,1.267000e-12,1.490712e-02,1.888732e-14,5.986943e-05,7.150113e-01,1.900500e-14
NAND2_X1,A_f_ZN_r,delay,1,1,M1,N,u0,-2.707500e-13,7.453560e-02,-2.018051e-14,6.834848e-05,5.908347e-01,-8.122500e-15
NAND2_X1,A_f_ZN_r,delay,1,1,M2,N,vth,5.050000e-13,1.490712e-02,7.528096e-15,9.511186e-06,2.849887e-01,7.575000e-15
NAND2_X1,A_f_ZN_r,delay,1,1,M2,N,u0,-1.875000e-13,7.453560e-02,-1.397542e-14,3.277891e-05,4.091653e-01,-5.625000e-15
NAND2_X1,A_f_ZN_r,delay,1,1,M3,P,vth,1.296340e-10,1.338877e-02,1.73564e-12,5.055727e-01,9.999769e-01,1.944510e-12
NAND2_X1,A_f_ZN_r,delay,1,1,M3,P,u0,-2.819850e-11,6.085806e-02,-1.716106e-12,4.942568e-01,1.000000e+00,-8.459550e-13
NAND2_X1,A_f_ZN_r,delay,1,1,M4,P,vth,3.000000e-15,1.338877e-02,4.016631e-17,2.707624e-10,2.314154e-05,4.500000e-17
NAND2_X1,A_f_ZN_r,delay,1,1,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,A_f_ZN_r,trans,1,1,M1,N,vth,-7.000000e-15,1.490712e-02,-1.043498e-16,1.341691e-09,8.750000e-01,-1.050000e-16
NAND2_X1,A_f_ZN_r,trans,1,1,M1,N,u0,7.500000e-16,7.453560e-02,5.59017e-17,3.850516e-10,6.000000e-01,2.250000e-17
NAND2_X1,A_f_ZN_r,trans,1,1,M2,N,vth,-1.000000e-15,1.490712e-02,-1.490712e-17,2.738145e-11,1.250000e-01,-1.500000e-17
NAND2_X1,A_f_ZN_r,trans,1,1,M2,N,u0,5.000000e-16,7.453560e-02,3.72678e-17,1.711341e-10,4.000000e-01,1.500000e-17
NAND2_X1,A_f_ZN_r,trans,1,1,M3,P,vth,1.307220e-10,1.338877e-02,1.750207e-12,3.774398e-01,9.999885e-01,1.960830e-12
NAND2_X1,A_f_ZN_r,trans,1,1,M3,P,u0,-3.693500e-11,6.085806e-02,-2.247792e-12,6.225602e-01,1.000000e+00,-1.108050e-12
NAND2_X1,A_f_ZN_r,trans,1,1,M4,P,vth,1.500000e-15,1.338877e-02,2.008315e-17,4.969730e-11,1.147460e-05,2.250000e-17
NAND2_X1,A_f_ZN_r,trans,1,1,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,A_f_ZN_r,delay,1,2,M1,N,vth,3.010000e-13,1.490712e-02,4.487043e-15,7.995182e-07,3.351893e-01,4.515000e-15
NAND2_X1,A_f_ZN_r,delay,1,2,M1,N,u0,-1.847500e-13,7.453560e-02,-1.377045e-14,7.530161e-06,4.544895e-01,-5.542500e-15
NAND2_X1,A_f_ZN_r,delay,1,2,M2,N,vth,5.970000e-13,1.490712e-02,8.899551e-15,3.145169e-06,6.648107e-01,8.955000e-15
NAND2_X1,A_f_ZN_r,delay,1,2,M2,N,u0,-2.217500e-13,7.453560e-02,-1.652827e-14,1.084832e-05,5.455105e-01,-6.652500e-15
NAND2_X1,A_f_ZN_r,delay,1,2,M3,P,vth,2.568225e-10,1.338877e-02,3.438537e-12,4.695214e-01,9.999766e-01,3.852338e-12
NAND2_X1,A_f_ZN_r,delay,1,2,M3,P,u0,-6.005550e-11,6.085806e-02,-3.654861e-12,5.304563e-01,1.000000e+00,-1.801665e-12
NAND2_X1,A_f_ZN_r,delay,1,2,M4,P,vth,6.000000e-15,1.338877e-02,8.033262e-17,2.562664e-10,2.336189e-05,9.000000e-17
NAND2_X1,A_f_ZN_r,delay,1,2,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,A_f_ZN_r,trans,1,2,M1,N,vth,-1.400000e-14,1.490712e-02,-2.086997e-16,1.070735e-09,9.655172e-01,-2.100000e-16
NAND2_X1,A_f_ZN_r,trans,1,2,M1,N,u0,5.000000e-16,7.453560e-02,3.72678e-17,3.414332e-11,6.666667e-01,1.500000e-17
NAND2_X1,A_f_ZN_r,trans,1,2,M2,N,vth,-5.000000e-16,1.490712e-02,-7.45356e-18,1.365733e-12,3.448276e-02,-7.500000e-18
NAND2_X1,A_f_ZN_r,trans,1,2,M2,N,u0,2.500000e-16,7.453560e-02,1.86339e-17,8.535831e-12,3.333333e-01,7.500000e-18
NAND2_X1,A_f_ZN_r,trans,1,2,M3,P,vth,2.931055e-10,1.338877e-02,3.924322e-12,3.785887e-01,9.999881e-01,4.396582e-12
NAND2_X1,A_f_ZN_r,trans,1,2,M3,P,u0,-8.261375e-11,6.085806e-02,-5.027713e-12,6.214113e-01,1.000000e+00,-2.478412e-12
NAND2_X1,A_f_ZN_r,trans,1,2,M4,P,vth,3.500000e-15,1.338877e-02,4.686069e-17,5.398284e-11,1.194095e-05,5.250000e-17
NAND2_X1,A_f_ZN_r,trans,1,2,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,A_f_ZN_r,delay,2,0,M1,N,vth,-8.094000e-12,1.490712e-02,-1.206582e-13,2.372264e-03,1.016196e+00,-1.214100e-13
NAND2_X1,A_f_ZN_r,delay,2,0,M1,N,u0,2.922500e-13,7.453560e-02,2.178303e-14,7.731889e-05,1.195297e+00,8.767500e-15
NAND2_X1,A_f_ZN_r,delay,2,0,M2,N,vth,1.290000e-13,1.490712e-02,1.923018e-15,6.025818e-07,-1.619586e-02,1.935000e-15
NAND2_X1,A_f_ZN_r,delay,2,0,M2,N,u0,-4.775000e-14,7.453560e-02,-3.559075e-15,2.064065e-06,-1.952965e-01,-1.432500e-15
NAND2_X1,A_f_ZN_r,delay,2,0,M3,P,vth,1.525680e-10,1.338877e-02,2.042698e-12,6.799193e-01,9.999738e-01,2.288520e-12
NAND2_X1,A_f_ZN_r,delay,2,0,M3,P,u0,-2.294125e-11,6.085806e-02,-1.39616e-12,3.176285e-01,9.999891e-01,-6.882375e-13
NAND2_X1,A_f_ZN_r,delay,2,0,M4,P,vth,4.000000e-15,1.338877e-02,5.355508e-17,4.673588e-10,2.621713e-05,6.000000e-17
NAND2_X1,A_f_ZN_r,delay,2,0,M4,P,u0,-2.500000e-16,6.085806e-02,-1.521452e-17,3.771945e-11,1.089728e-05,-7.500000e-18
NAND2_X1,A_f_ZN_r,trans,2,0,M1,N,vth,8.159000e-12,1.490712e-02,1.216272e-13,2.821311e-02,1.017141e+00,1.223850e-13
NAND2_X1,A_f_ZN_r,trans,2,0,M1,N,u0,-2.935000e-13,7.453560e-02,-2.18762e-14,9.127110e-04,1.210309e+00,-8.805000e-15
NAND2_X1,A_f_ZN_r,trans,2,0,M2,N,vth,-1.375000e-13,1.490712e-02,-2.049729e-15,8.012766e-06,-1.714143e-02,-2.062500e-15
NAND2_X1,A_f_ZN_r,trans,2,0,M2,N,u0,5.100000e-14,7.453560e-02,3.801316e-15,2.755862e-05,-2.103093e-01,1.530000e-15
NAND2_X1,A_f_ZN_r,trans,2,0,M3,P,vth,1.300700e-11,1.338877e-02,1.741477e-13,5.783959e-02,1.000115e+00,1.951050e-13
NAND2_X1,A_f_ZN_r,trans,2,0,M3,P,u0,-1.136900e-11,6.085806e-02,-6.918953e-13,9.129990e-01,1.000022e+00,-3.410700e-13
NAND2_X1,A_f_ZN_r,trans,2,0,M4,P,vth,-1.500000e-15,1.338877e-02,-2.008315e-17,7.692251e-10,-1.153358e-04,-2.250000e-17
NAND2_X1,A_f_ZN_r,trans,2,0,M4,P,u0,2.500000e-16,6.085806e-02,1.521452e-17,4.414747e-10,-2.199010e-05,7.500000e-18
NAND2_X1,A_f_ZN_r,delay,2,1,M1,N,vth,-3.500000e-12,1.490712e-02,-5.217492e-14,3.604802e-04,1.068050e+00,-5.250000e-14
NAND2_X1,A_f_ZN_r,delay,2,1,M1,N,u0,4.875000e-14,7.453560e-02,3.63361e-15,1.748375e-06,-1.444444e+00,1.462500e-15
NAND2_X1,A_f_ZN_r,delay,2,1,M2,N,vth,2.230000e-13,1.490712e-02,3.324288e-15,1.463373e-06,-6.805005e-02,3.345000e-15
NAND2_X1,A_f_ZN_r,delay,2,1,M2,N,u0,-8.250000e-14,7.453560e-02,-6.149187e-15,5.007180e-06,2.444444e+00,-2.475000e-15
NAND2_X1,A_f_ZN_r,delay,2,1,M3,P,vth,1.598130e-10,1.338877e-02,2.1397e-12,6.062662e-01,9.999750e-01,2.397195e-12
NAND2_X1,A_f_ZN_r,delay,2,1,M3,P,u0,-2.832050e-11,6.085806e-02,-1.723531e-12,3.933651e-01,9.999912e-01,-8.496150e-13
NAND2_X1,A_f_ZN_r,delay,2,1,M4,P,vth,4.000000e-15,1.338877e-02,5.355508e-17,3.798036e-10,2.502863e-05,6.000000e-17
NAND2_X1,A_f_ZN_r,delay,2,1,M4,P,u0,-2.500000e-16,6.085806e-02,-1.521452e-17,3.065307e-11,8.827450e-06,-7.500000e-18
NAND2_X1,A_f_ZN_r,trans,2,1,M1,N,vth,2.639000e-12,1.490712e-02,3.933989e-14,3.743559e-04,1.069504e+00,3.958500e-14
NAND2_X1,A_f_ZN_r,trans,2,1,M1,N,u0,-3.550000e-14,7.453560e-02,-2.646014e-15,1.693568e-06,-1.256637e+00,-1.065000e-15
NAND2_X1,A_f_ZN_r,trans,2,1,M2,N,vth,-1.715000e-13,1.490712e-02,-2.556571e-15,1.581008e-06,-6.950355e-02,-2.572500e-15
NAND2_X1,A_f_ZN_r,trans,2,1,M2,N,u0,6.375000e-14,7.453560e-02,4.751645e-15,5.461428e-06,2.256637e+00,1.912500e-15
NAND2_X1,A_f_ZN_r,trans,2,1,M3,P,vth,7.664700e-11,1.338877e-02,1.026209e-12,2.547358e-01,1.000007e+00,1.149705e-12
NAND2_X1,A_f_ZN_r,trans,2,1,M3,P,u0,-2.883475e-11,6.085806e-02,-1.754827e-12,7.448811e-01,1.000000e+00,-8.650425e-13
NAND2_X1,A_f_ZN_r,trans,2,1,M4,P,vth,-5.000000e-16,1.338877e-02,-6.694385e-18,1.084026e-11,-6.523455e-06,-7.500000e-18
NAND2_X1,A_f_ZN_r,trans,2,1,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,A_f_ZN_r,delay,2,2,M1,N,vth,-1.255000e-12,1.490712e-02,-1.870844e-14,1.240883e-05,1.608974e+00,-1.882500e-14
NAND2_X1,A_f_ZN_r,delay,2,2,M1,N,u0,-1.325000e-13,7.453560e-02,-9.875967e-15,3.457921e-06,4.308943e-01,-3.975000e-15
NAND2_X1,A_f_ZN_r,delay,2,2,M2,N,vth,4.750000e-13,1.490712e-02,7.080882e-15,1.777586e-06,-6.089744e-01,7.125000e-15
NAND2_X1,A_f_ZN_r,delay,2,2,M2,N,u0,-1.750000e-13,7.453560e-02,-1.304373e-14,6.031974e-06,5.691057e-01,-5.250000e-15
NAND2_X1,A_f_ZN_r,delay,2,2,M3,P,vth,2.877450e-10,1.338877e-02,3.852552e-12,5.262024e-01,9.999826e-01,4.316175e-12
NAND2_X1,A_f_ZN_r,delay,2,2,M3,P,u0,-6.006750e-11,6.085806e-02,-3.655592e-12,4.737740e-01,1.000000e+00,-1.802025e-12
NAND2_X1,A_f_ZN_r,delay,2,2,M4,P,vth,5.000000e-15,1.338877e-02,6.694385e-17,1.588829e-10,1.737619e-05,7.500000e-17
NAND2_X1,A_f_ZN_r,delay,2,2,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,A_f_ZN_r,trans,2,2,M1,N,vth,1.080000e-13,1.490712e-02,1.609969e-15,6.852255e-08,1.741935e+00,1.620000e-15
NAND2_X1,A_f_ZN_r,trans,2,2,M1,N,u0,1.375000e-14,7.453560e-02,1.024864e-15,2.776716e-08,4.435484e-01,4.125000e-16
NAND2_X1,A_f_ZN_r,trans,2,2,M2,N,vth,-4.600000e-14,1.490712e-02,-6.857275e-16,1.243087e-08,-7.419355e-01,-6.900000e-16
NAND2_X1,A_f_ZN_r,trans,2,2,M2,N,u0,1.725000e-14,7.453560e-02,1.285739e-15,4.370229e-08,5.564516e-01,5.175000e-16
NAND2_X1,A_f_ZN_r,trans,2,2,M3,P,vth,2.791135e-10,1.338877e-02,3.736986e-12,3.691829e-01,9.999875e-01,4.186703e-12
NAND2_X1,A_f_ZN_r,trans,2,2,M3,P,u0,-8.026650e-11,6.085806e-02,-4.884863e-12,6.308170e-01,1.000000e+00,-2.407995e-12
NAND2_X1,A_f_ZN_r,trans,2,2,M4,P,vth,3.500000e-15,1.338877e-02,4.686069e-17,5.805184e-11,1.253954e-05,5.250000e-17
NAND2_X1,A_f_ZN_r,trans,2,2,M4,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,B_r_ZN_f,delay,0,0,M1,N,vth,2.491950e-11,1.490712e-02,3.71478e-13,2.730995e-01,4.454564e-01,3.737925e-13
NAND2_X1,B_r_ZN_f,delay,0,0,M1,N,u0,-2.878000e-12,7.453560e-02,-2.145135e-13,9.106760e-02,3.958462e-01,-8.634000e-14
NAND2_X1,B_r_ZN_f,delay,0,0,M2,N,vth,3.102200e-11,1.490712e-02,4.624487e-13,4.232353e-01,5.545436e-01,4.653300e-13
NAND2_X1,B_r_ZN_f,delay,0,0,M2,N,u0,-4.392500e-12,7.453560e-02,-3.273976e-13,2.121318e-01,6.041538e-01,-1.317750e-13
NAND2_X1,B_r_ZN_f,delay,0,0,M3,P,vth,1.000000e-15,1.338877e-02,1.338877e-17,3.547613e-10,1.724138e-02,1.500000e-17
NAND2_X1,B_r_ZN_f,delay,0,0,M3,P,u0,-2.500000e-16,6.085806e-02,-1.521452e-17,4.581113e-10,9.920635e-04,-7.500000e-18
NAND2_X1,B_r_ZN_f,delay,0,0,M4,P,vth,5.700000e-14,1.338877e-02,7.631599e-16,1.152619e-06,9.827586e-01,8.550000e-16
NAND2_X1,B_r_ZN_f,delay,0,0,M4,P,u0,-2.517500e-13,6.085806e-02,-1.532102e-14,4.645473e-04,9.990079e-01,-7.552500e-15
NAND2_X1,B_r_ZN_f,trans,0,0,M1,N,vth,2.178000e-11,1.490712e-02,3.246771e-13,4.316792e-01,6.484362e-01,3.267000e-13
NAND2_X1,B_r_ZN_f,trans,0,0,M1,N,u0,-2.981250e-12,7.453560e-02,-2.222093e-13,2.022005e-01,4.789926e-01,-8.943750e-14
NAND2_X1,B_r_ZN_f,trans,0,0,M2,N,vth,1.180850e-11,1.490712e-02,1.760307e-13,1.268922e-01,3.515638e-01,1.771275e-13
NAND2_X1,B_r_ZN_f,trans,0,0,M2,N,u0,-3.242750e-12,7.453560e-02,-2.417003e-13,2.392282e-01,5.210074e-01,-9.728250e-14
NAND2_X1,B_r_ZN_f,trans,0,0,M3,P,vth,-5.000000e-16,1.338877e-02,-6.694385e-18,1.835182e-10,-1.000000e+00,-7.500000e-18
NAND2_X1,B_r_ZN_f,trans,0,0,M3,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,B_r_ZN_f,trans,0,0,M4,P,vth,1.000000e-15,1.338877e-02,1.338877e-17,7.340730e-10,2.000000e+00,1.500000e-17
NAND2_X1,B_r_ZN_f,trans,0,0,M4,P,u0,-1.000000e-15,6.085806e-02,-6.085806e-17,1.516680e-08,1.000000e+00,-3.000000e-17
NAND2_X1,B_r_ZN_f,delay,0,1,M1,N,vth,4.326500e-11,1.490712e-02,6.449565e-13,3.787197e-01,5.297377e-01,6.489750e-13
NAND2_X1,B_r_ZN_f,delay,0,1,M1,N,u0,-4.826750e-12,7.453560e-02,-3.597647e-13,1.178404e-01,4.313257e-01,-1.448025e-13
NAND2_X1,B_r_ZN_f,delay,0,1,M2,N,vth,3.840750e-11,1.490712e-02,5.725452e-13,2.984534e-01,4.702623e-01,5.761125e-13
NAND2_X1,B_r_ZN_f,delay,0,1,M2,N,u0,-6.363750e-12,7.453560e-02,-4.743259e-13,2.048381e-01,5.686743e-01,-1.909125e-13
NAND2_X1,B_r_ZN_f,delay,0,1,M3,P,vth,0.000000e+00,1.338877e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,B_r_ZN_f,delay,0,1,M3,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,B_r_ZN_f,delay,0,1,M4,P,vth,-6.305000e-13,1.338877e-02,-8.441619e-15,6.487965e-05,1.000000e+00,-9.457500e-15
NAND2_X1,B_r_ZN_f,delay,0,1,M4,P,u0,-1.575000e-13,6.085806e-02,-9.585144e-15,8.364775e-05,1.000000e+00,-4.725000e-15
NAND2_X1,B_r_ZN_f,trans,0,1,M1,N,vth,4.284350e-11,1.490712e-02,6.386732e-13,4.665621e-01,6.708500e-01,6.426525e-13
NAND2_X1,B_r_ZN_f,trans,0,1,M1,N,u0,-5.691000e-12,7.453560e-02,-4.241821e-13,2.058054e-01,4.943537e-01,-1.707300e-13
NAND2_X1,B_r_ZN_f,trans,0,1,M2,N,vth,2.102100e-11,1.490712e-02,3.133626e-13,1.123172e-01,3.291500e-01,3.153150e-13
NAND2_X1,B_r_ZN_f,trans,0,1,M2,N,u0,-5.821000e-12,7.453560e-02,-4.338717e-13,2.153153e-01,5.056463e-01,-1.746300e-13
NAND2_X1,B_r_ZN_f,trans,0,1,M3,P,vth,-5.000000e-16,1.338877e-02,-6.694385e-18,5.125939e-11,1.666667e-01,-7.500000e-18
NAND2_X1,B_r_ZN_f,trans,0,1,M3,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,B_r_ZN_f,trans,0,1,M4,P,vth,-2.500000e-15,1.338877e-02,-3.347192e-17,1.281485e-09,8.333333e-01,-3.750000e-17
NAND2_X1,B_r_ZN_f,trans,0,1,M4,P,u0,-2.500000e-16,6.085806e-02,-1.521452e-17,2.647697e-10,1.000000e+00,-7.500000e-18
NAND2_X1,B_r_ZN_f,delay,0,2,M1,N,vth,9.161800e-11,1.490712e-02,1.365761e-12,4.781934e-01,6.131104e-01,1.374270e-12
NAND2_X1,B_r_ZN_f,delay,0,2,M1,N,u0,-9.962250e-12,7.453560e-02,-7.425423e-13,1.413503e-01,4.631128e-01,-2.988675e-13
NAND2_X1,B_r_ZN_f,delay,0,2,M2,N,vth,5.781350e-11,1.490712e-02,8.618328e-13,1.904147e-01,3.868896e-01,8.672025e-13
NAND2_X1,B_r_ZN_f,delay,0,2,M2,N,u0,-1.154925e-11,7.453560e-02,-8.608303e-13,1.899720e-01,5.368872e-01,-3.464775e-13
NAND2_X1,B_r_ZN_f,delay,0,2,M3,P,vth,-5.000000e-16,1.338877e-02,-6.694385e-18,1.148883e-11,4.235493e-04,-7.500000e-18
NAND2_X1,B_r_ZN_f,delay,0,2,M3,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,B_r_ZN_f,delay,0,2,M4,P,vth,-1.180000e-12,1.338877e-02,-1.579875e-14,6.398819e-05,9.995765e-01,-1.770000e-14
NAND2_X1,B_r_ZN_f,delay,0,2,M4,P,u0,-7.675000e-14,6.085806e-02,-4.670856e-15,5.593034e-06,1.000000e+00,-2.302500e-15
NAND2_X1,B_r_ZN_f,trans,0,2,M1,N,vth,9.896700e-11,1.490712e-02,1.475313e-12,4.890043e-01,6.848690e-01,1.484505e-12
NAND2_X1,B_r_ZN_f,trans,0,2,M1,N,u0,-1.291950e-11,7.453560e-02,-9.629627e-13,2.083355e-01,5.056506e-01,-3.875850e-13
NAND2_X1,B_r_ZN_f,trans,0,2,M2,N,vth,4.553800e-11,1.490712e-02,6.788404e-13,1.035332e-01,3.151310e-01,6.830700e-13
NAND2_X1,B_r_ZN_f,trans,0,2,M2,N,u0,-1.263075e-11,7.453560e-02,-9.414405e-13,1.991270e-01,4.943494e-01,-3.789225e-13
NAND2_X1,B_r_ZN_f,trans,0,2,M3,P,vth,-1.000000e-15,1.338877e-02,-1.338877e-17,4.027409e-11,2.000000e+00,-1.500000e-17
NAND2_X1,B_r_ZN_f,trans,0,2,M3,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,0.000000e+00,0.000000e+00
NAND2_X1,B_r_ZN_f,trans,0,2,M4,P,vth,5.000000e-16,1.338877e-02,6.694385e-18,1.006852e-11,-1.000000e+00,7.500000e-18
NAND2_X1,B_r_ZN_f,trans,0,2,M4,P,u0,2.500000e-16,6.085806e-02,1.521452e-17,5.200685e-11,1.000000e+00,7.500000e-18
NAND2_X1,B_r_ZN_f,delay,1,0,M1,N,vth,1.972550e-11,1.490712e-02,2.940504e-13,7.485640e-02,2.430177e-01,2.958825e-13
NAND2_X1,B_r_ZN_f,delay,1,0,M1,N,u0,-2.324750e-12,7.453560e-02,-1.732766e-13,2.599354e-02,2.799470e-01,-6.974250e-14
NAND2_X1,B_r_ZN_f,delay,1,0,M2,N,vth,6.144350e-11,1.490712e-02,9.159456e-13,7.263146e-01,7.569823e-01,9.216525e-13
NAND2_X1,B_r_ZN_f,delay,1,0,M2,N,u0,-5.979500e-12,7.453560e-02,-4.456856e-13,1.719660e-01,7.200530e-01,-1.793850e-13
NAND2_X1,B_r_ZN_f,delay,1,0,M3,P,vth,5.000000e-16,1.338877e-02,6.694385e-18,3.879777e-11,3.541076e-04,7.500000e-18
NAND2_X1,B_r_ZN_f,delay,1,0,M3,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,B_r_ZN_f,delay,1,0,M4,P,vth,1.411500e-12,1.338877e-02,1.889825e-14,3.091922e-04,9.996459e-01,2.117250e-14
NAND2_X1,B_r_ZN_f,delay,1,0,M4,P,u0,-4.180000e-13,6.085806e-02,-2.543867e-14,5.602401e-04,1.000000e+00,-1.254000e-14
NAND2_X1,B_r_ZN_f,trans,1,0,M1,N,vth,1.964000e-11,1.490712e-02,2.927758e-13,4.930556e-01,8.109670e-01,2.946000e-13
NAND2_X1,B_r_ZN_f,trans,1,0,M1,N,u0,-2.708000e-12,7.453560e-02,-2.018424e-13,2.343421e-01,4.941380e-01,-8.124000e-14
NAND2_X1,B_r_ZN_f,trans,1,0,M2,N,vth,4.578000e-12,1.490712e-02,6.82448e-14,2.678949e-02,1.890330e-01,6.867000e-14
NAND2_X1,B_r_ZN_f,trans,1,0,M2,N,u0,-2.772250e-12,7.453560e-02,-2.066313e-13,2.455940e-01,5.058620e-01,-8.316750e-14
NAND2_X1,B_r_ZN_f,trans,1,0,M3,P,vth,-5.000000e-16,1.338877e-02,-6.694385e-18,2.577786e-10,1.811594e-03,-7.500000e-18
NAND2_X1,B_r_ZN_f,trans,1,0,M3,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,0.000000e+00,0.000000e+00
NAND2_X1,B_r_ZN_f,trans,1,0,M4,P,vth,-2.755000e-13,1.338877e-02,-3.688606e-15,7.826183e-05,9.981884e-01,-4.132500e-15
NAND2_X1,B_r_ZN_f,trans,1,0,M4,P,u0,8.125000e-14,6.085806e-02,4.944717e-15,1.406398e-04,1.000000e+00,2.437500e-15
NAND2_X1,B_r_ZN_f,delay,1,1,M1,N,vth,3.801400e-11,1.490712e-02,5.666793e-13,1.773746e-01,3.573298e-01,5.702100e-13
NAND2_X1,B_r_ZN_f,delay,1,1,M1,N,u0,-4.267500e-12,7.453560e-02,-3.180807e-13,5.588449e-02,3.500174e-01,-1.280250e-13
NAND2_X1,B_r_ZN_f,delay,1,1,M2,N,vth,6.836950e-11,1.490712e-02,1.019192e-12,5.737584e-01,6.426702e-01,1.025542e-12
NAND2_X1,B_r_ZN_f,delay,1,1,M2,N,u0,-7.924750e-12,7.453560e-02,-5.90676e-13,1.927149e-01,6.499826e-01,-2.377425e-13
NAND2_X1,B_r_ZN_f,delay,1,1,M3,P,vth,0.000000e+00,1.338877e-02,0.0,0.000000e+00,0.000000e+00,0.000000e+00
NAND2_X1,B_r_ZN_f,delay,1,1,M3,P,u0,0.000000e+00,6.085806e-02,0.0,0.000000e+00,-0.000000e+00,0.000000e+00
NAND2_X1,B_r_ZN_f,delay,1,1,M4,P,vth,6.225000e-13,1.338877e-02,8.334509e-15,3.836868e-05,1.000000e+00,9.337500e-15
NAND2_X1,B_r_ZN_f,delay,1,1,M4,P,u0,-3.347500e-13,6.085806e-02,-2.037224e-14,2.292420e-04,1.000000e+00,-1.004250e-14
NAND2_X1,B_r_ZN_f,trans,1,1,M1,N,vth,4.164750e-11,1.490712e-02,6.208443e-13,4.910792e-01,7.125382e-01,6.247125e-13
NAND2_X1,B_r_ZN_f,trans,1,1,M1,N,u0,-5.548500e-12,7.453560e-02,-4.135608e-13,2.179038e-01,5.039738e-01,-1.664550e-13
NAND2_X1,B_r_ZN_f,trans,1,1,M2,N,vth,1.680200e-11,1.490712e-02,2.504694e-13,7.992739e-02,2.874618e-01,2.520300e-13
NAND2_X1,B_r_ZN_f,trans,1,1,M2,N,u0,-5.461000e-12,7.453560e-02,-4.070389e-13,2.110853e-01,4.960262e-01,-1.638300e-13
