cell,arc,meas,slew_idx,load_idx,slew,load,inst,group,param,delta,sigma_mm,v0,vplus,vminus,s1,s2
INV_X1,A_r_ZN_f,trans,2,2,8.000000e-11,1.200000e-14,M2,P,u0,0.02,6.085806e-02,6.245970e-11,6.246227e-11,6.245708e-11,1.297500e-13,-1.250000e-13
INV_X1,A_r_ZN_f,trans,2,2,8.000000e-11,1.200000e-14,GROUP:N,N,vth,0.010,,6.245970e-11,6.355647e-11,6.144884e-11,1.053815e-10,8.591000e-10
INV_X1,A_r_ZN_f,trans,2,2,8.000000e-11,1.200000e-14,GROUP:N,N,u0,0.02,,6.245970e-11,6.209813e-11,6.283801e-11,-1.849700e-11,4.185000e-11
INV_X1,A_r_ZN_f,trans,2,2,8.000000e-11,1.200000e-14,GROUP:P,P,vth,0.010,,6.245970e-11,6.246017e-11,6.245888e-11,6.450000e-14,-3.500000e-12
INV_X1,A_r_ZN_f,trans,2,2,8.000000e-11,1.200000e-14,GROUP:P,P,u0,0.02,,6.245970e-11,6.246227e-11,6.245708e-11,1.297500e-13,-1.250000e-13
INV_X1,A_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,M1,N,vth,0.010,2.108185e-02,1.806795e-11,1.80865e-11,1.804937e-11,1.856500e-12,-3.000000e-13
INV_X1,A_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,M1,N,u0,0.02,1.054093e-01,1.806795e-11,1.806264e-11,1.807339e-11,-2.687500e-13,3.250000e-13
INV_X1,A_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,M2,P,vth,0.010,1.338877e-02,1.806795e-11,1.858065e-11,1.757604e-11,5.023050e-11,2.079000e-10
INV_X1,A_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,M2,P,u0,0.02,6.085806e-02,1.806795e-11,1.784581e-11,1.829932e-11,-1.133775e-11,2.307500e-11
INV_X1,A_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,GROUP:N,N,vth,0.010,,1.806795e-11,1.80865e-11,1.804937e-11,1.856500e-12,-3.000000e-13
INV_X1,A_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,GROUP:N,N,u0,0.02,,1.806795e-11,1.806264e-11,1.807339e-11,-2.687500e-13,3.250000e-13
INV_X1,A_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,GROUP:P,P,vth,0.010,,1.806795e-11,1.858065e-11,1.757604e-11,5.023050e-11,2.079000e-10
INV_X1,A_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,GROUP:P,P,u0,0.02,,1.806795e-11,1.784581e-11,1.829932e-11,-1.133775e-11,2.307500e-11
INV_X1,A_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,M1,N,vth,0.010,2.108185e-02,1.611505e-11,1.611509e-11,1.611498e-11,5.500000e-15,-3.000000e-13
INV_X1,A_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,M1,N,u0,0.02,1.054093e-01,1.611505e-11,1.611503e-11,1.611507e-11,-1.000000e-15,-8.077936e-24
INV_X1,A_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,M2,P,vth,0.010,1.338877e-02,1.611505e-11,1.660015e-11,1.565292e-11,4.736150e-11,2.297000e-10
INV_X1,A_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,M2,P,u0,0.02,6.085806e-02,1.611505e-11,1.58509e-11,1.638986e-11,-1.347400e-11,2.665000e-11
INV_X1,A_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,GROUP:N,N,vth,0.010,,1.611505e-11,1.611509e-11,1.611498e-11,5.500000e-15,-3.000000e-13
INV_X1,A_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,GROUP:N,N,u0,0.02,,1.611505e-11,1.611503e-11,1.611507e-11,-1.000000e-15,-8.077936e-24
INV_X1,A_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,GROUP:P,P,vth,0.010,,1.611505e-11,1.660015e-11,1.565292e-11,4.736150e-11,2.297000e-10
INV_X1,A_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,GROUP:P,P,u0,0.02,,1.611505e-11,1.58509e-11,1.638986e-11,-1.347400e-11,2.665000e-11
INV_X1,A_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,M1,N,vth,0.010,2.108185e-02,3.279435e-11,3.280452e-11,3.278385e-11,1.033500e-12,-3.300000e-12
INV_X1,A_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,M1,N,u0,0.02,1.054093e-01,3.279435e-11,3.279026e-11,3.279852e-11,-2.065000e-13,2.000000e-13
INV_X1,A_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,M2,P,vth,0.010,1.338877e-02,3.279435e-11,3.379749e-11,3.18353e-11,9.810950e-11,4.409000e-10
INV_X1,A_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,M2,P,u0,0.02,6.085806e-02,3.279435e-11,3.233646e-11,3.327104e-11,-2.336450e-11,4.700000e-11
INV_X1,A_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,GROUP:N,N,vth,0.010,,3.279435e-11,3.280452e-11,3.278385e-11,1.033500e-12,-3.300000e-12
INV_X1,A_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,GROUP:N,N,u0,0.02,,3.279435e-11,3.279026e-11,3.279852e-11,-2.065000e-13,2.000000e-13
INV_X1,A_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,GROUP:P,P,vth,0.010,,3.279435e-11,3.379749e-11,3.18353e-11,9.810950e-11,4.409000e-10
INV_X1,A_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,GROUP:P,P,u0,0.02,,3.279435e-11,3.233646e-11,3.327104e-11,-2.336450e-11,4.700000e-11
INV_X1,A_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,M1,N,vth,0.010,2.108185e-02,3.661626e-11,3.661625e-11,3.661626e-11,-5.000000e-16,-1.000000e-13
INV_X1,A_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,M1,N,u0,0.02,1.054093e-01,3.661626e-11,3.661625e-11,3.661626e-11,-2.500000e-16,-2.500000e-14
INV_X1,A_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,M2,P,vth,0.010,1.338877e-02,3.661626e-11,3.772529e-11,3.556003e-11,1.082630e-10,5.280000e-10
INV_X1,A_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,M2,P,u0,0.02,6.085806e-02,3.661626e-11,3.601662e-11,3.724055e-11,-3.059825e-11,6.162500e-11
INV_X1,A_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,GROUP:N,N,vth,0.010,,3.661626e-11,3.661625e-11,3.661626e-11,-5.000000e-16,-1.000000e-13
INV_X1,A_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,GROUP:N,N,u0,0.02,,3.661626e-11,3.661625e-11,3.661626e-11,-2.500000e-16,-2.500000e-14
INV_X1,A_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,GROUP:P,P,vth,0.010,,3.661626e-11,3.772529e-11,3.556003e-11,1.082630e-10,5.280000e-10
INV_X1,A_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,GROUP:P,P,u0,0.02,,3.661626e-11,3.601662e-11,3.724055e-11,-3.059825e-11,6.162500e-11
INV_X1,A_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,M1,N,vth,0.010,2.108185e-02,7.137842e-11,7.137951e-11,7.137709e-11,1.210000e-13,-2.400000e-12
INV_X1,A_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,M1,N,u0,0.02,1.054093e-01,7.137842e-11,7.137627e-11,7.138061e-11,-1.085000e-13,1.000000e-13
INV_X1,A_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,M2,P,vth,0.010,1.338877e-02,7.137842e-11,7.366075e-11,6.920155e-11,2.229600e-10,1.054600e-09
INV_X1,A_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,M2,P,u0,0.02,6.085806e-02,7.137842e-11,7.030482e-11,7.249625e-11,-5.478575e-11,1.105750e-10
INV_X1,A_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,GROUP:N,N,vth,0.010,,7.137842e-11,7.137951e-11,7.137709e-11,1.210000e-13,-2.400000e-12
INV_X1,A_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,GROUP:N,N,u0,0.02,,7.137842e-11,7.137627e-11,7.138061e-11,-1.085000e-13,1.000000e-13
INV_X1,A_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,GROUP:P,P,vth,0.010,,7.137842e-11,7.366075e-11,6.920155e-11,2.229600e-10,1.054600e-09
INV_X1,A_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,GROUP:P,P,u0,0.02,,7.137842e-11,7.030482e-11,7.249625e-11,-5.478575e-11,1.105750e-10
INV_X1,A_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,M1,N,vth,0.010,2.108185e-02,9.128664e-11,9.128658e-11,9.128671e-11,-6.500000e-15,1.000000e-13
INV_X1,A_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,M1,N,u0,0.02,1.054093e-01,9.128664e-11,9.128664e-11,9.128663e-11,2.500000e-16,-2.500000e-14
INV_X1,A_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,M2,P,vth,0.010,1.338877e-02,9.128664e-11,9.405898e-11,8.864608e-11,2.706450e-10,1.317800e-09
INV_X1,A_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,M2,P,u0,0.02,6.085806e-02,9.128664e-11,8.979168e-11,9.284284e-11,-7.627900e-11,1.531000e-10
INV_X1,A_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,GROUP:N,N,vth,0.010,,9.128664e-11,9.128658e-11,9.128671e-11,-6.500000e-15,1.000000e-13
INV_X1,A_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,GROUP:N,N,u0,0.02,,9.128664e-11,9.128664e-11,9.128663e-11,2.500000e-16,-2.500000e-14
INV_X1,A_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,GROUP:P,P,vth,0.010,,9.128664e-11,9.405898e-11,8.864608e-11,2.706450e-10,1.317800e-09
INV_X1,A_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,GROUP:P,P,u0,0.02,,9.128664e-11,8.979168e-11,9.284284e-11,-7.627900e-11,1.531000e-10
INV_X1,A_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,M1,N,vth,0.010,2.108185e-02,2.638431e-11,2.639219e-11,2.637804e-11,7.075000e-13,1.610000e-11
INV_X1,A_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,M1,N,u0,0.02,1.054093e-01,2.638431e-11,2.638132e-11,2.638742e-11,-1.525000e-13,3.000000e-13
INV_X1,A_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,M2,P,vth,0.010,1.338877e-02,2.638431e-11,2.701367e-11,2.577453e-11,6.195700e-11,1.958000e-10
INV_X1,A_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,M2,P,u0,0.02,6.085806e-02,2.638431e-11,2.616402e-11,2.661343e-11,-1.123525e-11,2.207500e-11
INV_X1,A_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,GROUP:N,N,vth,0.010,,2.638431e-11,2.639219e-11,2.637804e-11,7.075000e-13,1.610000e-11
INV_X1,A_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,GROUP:N,N,u0,0.02,,2.638431e-11,2.638132e-11,2.638742e-11,-1.525000e-13,3.000000e-13
INV_X1,A_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,GROUP:P,P,vth,0.010,,2.638431e-11,2.701367e-11,2.577453e-11,6.195700e-11,1.958000e-10
INV_X1,A_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,GROUP:P,P,u0,0.02,,2.638431e-11,2.616402e-11,2.661343e-11,-1.123525e-11,2.207500e-11
INV_X1,A_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,M1,N,vth,0.010,2.108185e-02,1.816676e-11,1.816052e-11,1.817176e-11,-5.620000e-13,-1.240000e-11
INV_X1,A_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,M1,N,u0,0.02,1.054093e-01,1.816676e-11,1.816911e-11,1.816432e-11,1.197500e-13,-2.250000e-13
INV_X1,A_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,M2,P,vth,0.010,1.338877e-02,1.816676e-11,1.842709e-11,1.7935e-11,2.460450e-11,2.857000e-10
INV_X1,A_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,M2,P,u0,0.02,6.085806e-02,1.816676e-11,1.79687e-11,1.837477e-11,-1.015175e-11,2.487500e-11
INV_X1,A_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,GROUP:N,N,vth,0.010,,1.816676e-11,1.816052e-11,1.817176e-11,-5.620000e-13,-1.240000e-11
INV_X1,A_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,GROUP:N,N,u0,0.02,,1.816676e-11,1.816911e-11,1.816432e-11,1.197500e-13,-2.250000e-13
INV_X1,A_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,GROUP:P,P,vth,0.010,,1.816676e-11,1.842709e-11,1.7935e-11,2.460450e-11,2.857000e-10
INV_X1,A_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,GROUP:P,P,u0,0.02,,1.816676e-11,1.79687e-11,1.837477e-11,-1.015175e-11,2.487500e-11
INV_X1,A_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,M1,N,vth,0.010,2.108185e-02,4.095798e-11,4.097144e-11,4.094529e-11,1.307500e-12,7.700000e-12
INV_X1,A_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,M1,N,u0,0.02,1.054093e-01,4.095798e-11,4.095312e-11,4.096297e-11,-2.462500e-13,3.250000e-13
INV_X1,A_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,M2,P,vth,0.010,1.338877e-02,4.095798e-11,4.208468e-11,3.987436e-11,1.105160e-10,4.308000e-10
INV_X1,A_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,M2,P,u0,0.02,6.085806e-02,4.095798e-11,4.05015e-11,4.143298e-11,-2.328700e-11,4.630000e-11
INV_X1,A_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,GROUP:N,N,vth,0.010,,4.095798e-11,4.097144e-11,4.094529e-11,1.307500e-12,7.700000e-12
INV_X1,A_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,GROUP:N,N,u0,0.02,,4.095798e-11,4.095312e-11,4.096297e-11,-2.462500e-13,3.250000e-13
INV_X1,A_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,GROUP:P,P,vth,0.010,,4.095798e-11,4.208468e-11,3.987436e-11,1.105160e-10,4.308000e-10
INV_X1,A_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,GROUP:P,P,u0,0.02,,4.095798e-11,4.05015e-11,4.143298e-11,-2.328700e-11,4.630000e-11
INV_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,M1,N,vth,0.010,2.108185e-02,3.661625e-11,3.661625e-11,3.661625e-11,0.000000e+00,0.000000e+00
INV_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,M1,N,u0,0.02,1.054093e-01,3.661625e-11,3.661625e-11,3.661626e-11,-2.500000e-16,2.500000e-14
INV_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,M2,P,vth,0.010,1.338877e-02,3.661625e-11,3.772534e-11,3.560653e-11,1.059405e-10,9.937000e-10
INV_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,M2,P,u0,0.02,6.085806e-02,3.661625e-11,3.60201e-11,3.724053e-11,-3.051075e-11,7.032500e-11
INV_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,GROUP:N,N,vth,0.010,,3.661625e-11,3.661625e-11,3.661625e-11,0.000000e+00,0.000000e+00
INV_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,GROUP:N,N,u0,0.02,,3.661625e-11,3.661625e-11,3.661626e-11,-2.500000e-16,2.500000e-14
INV_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,GROUP:P,P,vth,0.010,,3.661625e-11,3.772534e-11,3.560653e-11,1.059405e-10,9.937000e-10
INV_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,GROUP:P,P,u0,0.02,,3.661625e-11,3.60201e-11,3.724053e-11,-3.051075e-11,7.032500e-11
INV_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,M1,N,vth,0.010,2.108185e-02,7.961634e-11,7.962512e-11,7.960761e-11,8.755000e-13,5.000000e-13
INV_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,M1,N,u0,0.02,1.054093e-01,7.961634e-11,7.961218e-11,7.962058e-11,-2.100000e-13,2.000000e-13
INV_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,M2,P,vth,0.010,1.338877e-02,7.961634e-11,8.203256e-11,7.730456e-11,2.364000e-10,1.044400e-09
INV_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,M2,P,u0,0.02,6.085806e-02,7.961634e-11,7.854115e-11,8.073559e-11,-5.486100e-11,1.101500e-10
INV_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,GROUP:N,N,vth,0.010,,7.961634e-11,7.962512e-11,7.960761e-11,8.755000e-13,5.000000e-13
INV_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,GROUP:N,N,u0,0.02,,7.961634e-11,7.961218e-11,7.962058e-11,-2.100000e-13,2.000000e-13
INV_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,GROUP:P,P,vth,0.010,,7.961634e-11,8.203256e-11,7.730456e-11,2.364000e-10,1.044400e-09
INV_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,GROUP:P,P,u0,0.02,,7.961634e-11,7.854115e-11,8.073559e-11,-5.486100e-11,1.101500e-10
INV_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,M1,N,vth,0.010,2.108185e-02,9.128658e-11,9.128654e-11,9.128666e-11,-6.000000e-15,4.000000e-13
INV_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,M1,N,u0,0.02,1.054093e-01,9.128658e-11,9.128658e-11,9.128658e-11,0.000000e+00,0.000000e+00
INV_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,M2,P,vth,0.010,1.338877e-02,9.128658e-11,9.405901e-11,8.86461e-11,2.706455e-10,1.319500e-09
INV_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,M2,P,u0,0.02,6.085806e-02,9.128658e-11,8.979173e-11,9.284283e-11,-7.627750e-11,1.535000e-10
INV_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,GROUP:N,N,vth,0.010,,9.128658e-11,9.128654e-11,9.128666e-11,-6.000000e-15,4.000000e-13
INV_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,GROUP:N,N,u0,0.02,,9.128658e-11,9.128658e-11,9.128658e-11,0.000000e+00,0.000000e+00
INV_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,GROUP:P,P,vth,0.010,,9.128658e-11,9.405901e-11,8.86461e-11,2.706455e-10,1.319500e-09
INV_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,GROUP:P,P,u0,0.02,,9.128658e-11,8.979173e-11,9.284283e-11,-7.627750e-11,1.535000e-10
INV_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,M1,N,vth,0.010,2.108185e-02,4.194191e-11,4.18656e-11,4.202868e-11,-8.154000e-12,1.046000e-10
INV_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,M1,N,u0,0.02,1.054093e-01,4.194191e-11,4.194875e-11,4.193507e-11,3.420000e-13,0.000000e+00
INV_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,M2,P,vth,0.010,1.338877e-02,4.194191e-11,4.345243e-11,4.044121e-11,1.505610e-10,9.820000e-11
INV_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,M2,P,u0,0.02,6.085806e-02,4.194191e-11,4.154637e-11,4.234916e-11,-2.006975e-11,2.927500e-11
INV_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,GROUP:N,N,vth,0.010,,4.194191e-11,4.18656e-11,4.202868e-11,-8.154000e-12,1.046000e-10
INV_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,GROUP:N,N,u0,0.02,,4.194191e-11,4.194875e-11,4.193507e-11,3.420000e-13,0.000000e+00
INV_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,GROUP:P,P,vth,0.010,,4.194191e-11,4.345243e-11,4.044121e-11,1.505610e-10,9.820000e-11
INV_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,GROUP:P,P,u0,0.02,,4.194191e-11,4.154637e-11,4.234916e-11,-2.006975e-11,2.927500e-11
INV_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,M1,N,vth,0.010,2.108185e-02,3.004457e-11,3.011827e-11,2.99617e-11,7.828500e-12,-9.170000e-11
INV_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,M1,N,u0,0.02,1.054093e-01,3.004457e-11,3.003793e-11,3.00512e-11,-3.317500e-13,-2.500000e-14
INV_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,M2,P,vth,0.010,1.338877e-02,3.004457e-11,3.02233e-11,2.985609e-11,1.836050e-11,-9.750000e-11
INV_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,M2,P,u0,0.02,6.085806e-02,3.004457e-11,2.98333e-11,3.026292e-11,-1.074050e-11,1.770000e-11
INV_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,GROUP:N,N,vth,0.010,,3.004457e-11,3.011827e-11,2.99617e-11,7.828500e-12,-9.170000e-11
INV_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,GROUP:N,N,u0,0.02,,3.004457e-11,3.003793e-11,3.00512e-11,-3.317500e-13,-2.500000e-14
INV_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,GROUP:P,P,vth,0.010,,3.004457e-11,3.02233e-11,2.985609e-11,1.836050e-11,-9.750000e-11
INV_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,GROUP:P,P,u0,0.02,,3.004457e-11,2.98333e-11,3.026292e-11,-1.074050e-11,1.770000e-11
INV_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,M1,N,vth,0.010,2.108185e-02,6.199059e-11,6.196674e-11,6.20197e-11,-2.648000e-12,5.260000e-11
INV_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,M1,N,u0,0.02,1.054093e-01,6.199059e-11,6.199127e-11,6.199001e-11,3.150000e-14,2.500000e-13
INV_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,M2,P,vth,0.010,1.338877e-02,6.199059e-11,6.361153e-11,6.037403e-11,1.618750e-10,4.380000e-11
INV_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,M2,P,u0,0.02,6.085806e-02,6.199059e-11,6.146286e-11,6.253425e-11,-2.678475e-11,3.982500e-11
INV_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,GROUP:N,N,vth,0.010,,6.199059e-11,6.196674e-11,6.20197e-11,-2.648000e-12,5.260000e-11
INV_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,GROUP:N,N,u0,0.02,,6.199059e-11,6.199127e-11,6.199001e-11,3.150000e-14,2.500000e-13
INV_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,GROUP:P,P,vth,0.010,,6.199059e-11,6.361153e-11,6.037403e-11,1.618750e-10,4.380000e-11
INV_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,GROUP:P,P,u0,0.02,,6.199059e-11,6.146286e-11,6.253425e-11,-2.678475e-11,3.982500e-11
INV_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,M1,N,vth,0.010,2.108185e-02,4.426741e-11,4.428823e-11,4.424221e-11,2.301000e-12,-4.380000e-11
INV_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,M1,N,u0,0.02,1.054093e-01,4.426741e-11,4.426686e-11,4.426789e-11,-2.575000e-14,-1.750000e-13
INV_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,M2,P,vth,0.010,1.338877e-02,4.426741e-11,4.477623e-11,4.381421e-11,4.810100e-11,5.562000e-10
INV_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,M2,P,u0,0.02,6.085806e-02,4.426741e-11,4.383869e-11,4.471716e-11,-2.196175e-11,5.257500e-11
INV_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,GROUP:N,N,vth,0.010,,4.426741e-11,4.428823e-11,4.424221e-11,2.301000e-12,-4.380000e-11
INV_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,GROUP:N,N,u0,0.02,,4.426741e-11,4.426686e-11,4.426789e-11,-2.575000e-14,-1.750000e-13
INV_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,GROUP:P,P,vth,0.010,,4.426741e-11,4.477623e-11,4.381421e-11,4.810100e-11,5.562000e-10
INV_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,GROUP:P,P,u0,0.02,,4.426741e-11,4.383869e-11,4.471716e-11,-2.196175e-11,5.257500e-11
INV_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,M1,N,vth,0.010,2.108185e-02,1.006885e-10,1.006858e-10,1.006939e-10,-4.050000e-13,2.700000e-11
INV_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,M1,N,u0,0.02,1.054093e-01,1.006885e-10,1.006857e-10,1.006915e-10,-1.450000e-13,5.000000e-13
INV_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,M2,P,vth,0.010,1.338877e-02,1.006885e-10,1.034369e-10,9.804296e-11,2.696970e-10,1.028600e-09
INV_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,M2,P,u0,0.02,6.085806e-02,1.006885e-10,9.960584e-11,1.01815e-10,-5.522900e-11,1.096000e-10
INV_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,GROUP:N,N,vth,0.010,,1.006885e-10,1.006858e-10,1.006939e-10,-4.050000e-13,2.700000e-11
INV_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,GROUP:N,N,u0,0.02,,1.006885e-10,1.006857e-10,1.006915e-10,-1.450000e-13,5.000000e-13
INV_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,GROUP:P,P,vth,0.010,,1.006885e-10,1.034369e-10,9.804296e-11,2.696970e-10,1.028600e-09
INV_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,GROUP:P,P,u0,0.02,,1.006885e-10,9.960584e-11,1.01815e-10,-5.522900e-11,1.096000e-10
