cell,arc,meas,slew_idx,load_idx,slew,load,corner,v0,v_sim,dv,dv_rel
NOR2_X1,A_r_ZN_f,trans,0,2,1.000000e-11,1.200000e-14,SS1,7.633279e-11,7.964970e-11,3.316910e-12,4.345328e-02
NOR2_X1,A_r_ZN_f,delay,1,0,3.000000e-11,1.000000e-15,SS1,3.872590e-11,4.023958e-11,1.513680e-12,3.908702e-02
NOR2_X1,A_r_ZN_f,trans,1,0,3.000000e-11,1.000000e-15,SS1,2.570503e-11,2.668427e-11,9.792400e-13,3.809527e-02
NOR2_X1,A_r_ZN_f,delay,1,1,3.000000e-11,4.000000e-15,SS1,5.046492e-11,5.254510e-11,2.080180e-12,4.122032e-02
NOR2_X1,A_r_ZN_f,trans,1,1,3.000000e-11,4.000000e-15,SS1,3.977259e-11,4.136900e-11,1.596410e-12,4.013845e-02
NOR2_X1,A_r_ZN_f,delay,1,2,3.000000e-11,1.200000e-14,SS1,7.975798e-11,8.325447e-11,3.496490e-12,4.383875e-02
NOR2_X1,A_r_ZN_f,trans,1,2,3.000000e-11,1.200000e-14,SS1,7.633325e-11,7.964947e-11,3.316220e-12,4.344398e-02
NOR2_X1,A_r_ZN_f,delay,2,0,8.000000e-11,1.000000e-15,SS1,5.806978e-11,6.041057e-11,2.340790e-12,4.030995e-02
NOR2_X1,A_r_ZN_f,trans,2,0,8.000000e-11,1.000000e-15,SS1,3.141575e-11,3.147506e-11,5.931000e-14,1.887907e-03
NOR2_X1,A_r_ZN_f,delay,2,1,8.000000e-11,4.000000e-15,SS1,6.998708e-11,7.266422e-11,2.677140e-12,3.825192e-02
NOR2_X1,A_r_ZN_f,trans,2,1,8.000000e-11,4.000000e-15,SS1,4.286432e-11,4.375456e-11,8.902400e-13,2.076879e-02
NOR2_X1,A_r_ZN_f,delay,2,2,8.000000e-11,1.200000e-14,SS1,9.923010e-11,1.033792e-10,4.149100e-12,4.181292e-02
NOR2_X1,A_r_ZN_f,trans,2,2,8.000000e-11,1.200000e-14,SS1,7.663387e-11,7.974193e-11,3.108060e-12,4.055726e-02
NOR2_X1,A_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,SS1,3.803910e-11,4.094330e-11,2.904200e-12,7.634776e-02
NOR2_X1,A_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,SS1,2.779281e-11,2.977977e-11,1.986960e-12,7.149187e-02
NOR2_X1,A_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,SS1,5.301202e-11,5.716718e-11,4.155160e-12,7.838147e-02
NOR2_X1,A_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,SS1,4.822424e-11,5.184632e-11,3.622080e-12,7.510912e-02
NOR2_X1,A_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,SS1,9.254405e-11,1.000318e-10,7.487750e-12,8.091012e-02
NOR2_X1,A_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,SS1,1.029966e-10,1.109615e-10,7.964900e-12,7.733168e-02
NOR2_X1,A_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,SS1,4.639541e-11,4.956755e-11,3.172140e-12,6.837185e-02
NOR2_X1,A_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,SS1,2.783626e-11,2.981110e-11,1.974840e-12,7.094488e-02
NOR2_X1,A_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,SS1,6.139926e-11,6.582929e-11,4.430030e-12,7.215120e-02
NOR2_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,SS1,4.823356e-11,5.185266e-11,3.619100e-12,7.503282e-02
NOR2_X1,A_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,SS1,1.010090e-10,1.087770e-10,7.768000e-12,7.690404e-02
NOR2_X1,A_f_ZN_r,trans,1,2,3.000000e-11,1.200000e-14,SS1,1.029969e-10,1.109616e-10,7.964700e-12,7.732951e-02
NOR2_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,SS1,6.408094e-11,6.866164e-11,4.580700e-12,7.148303e-02
NOR2_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,SS1,3.074638e-11,3.200656e-11,1.260180e-12,4.098629e-02
NOR2_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,SS1,7.960520e-11,8.512736e-11,5.522160e-12,6.936934e-02
NOR2_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,SS1,4.959544e-11,5.271798e-11,3.122540e-12,6.296022e-02
NOR2_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,SS1,1.192264e-10,1.280832e-10,8.856800e-12,7.428556e-02
NOR2_X1,A_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,SS1,1.030514e-10,1.109841e-10,7.932700e-12,7.697809e-02
NOR2_X1,B_r_ZN_f,delay,0,0,1.000000e-11,1.000000e-15,SS1,2.136927e-11,2.234183e-11,9.725600e-13,4.551208e-02
NOR2_X1,B_r_ZN_f,trans,0,0,1.000000e-11,1.000000e-15,SS1,1.529535e-11,1.602763e-11,7.322800e-13,4.787599e-02
NOR2_X1,B_r_ZN_f,delay,0,1,1.000000e-11,4.000000e-15,SS1,3.241590e-11,3.389066e-11,1.474760e-12,4.549496e-02
NOR2_X1,B_r_ZN_f,trans,0,1,1.000000e-11,4.000000e-15,SS1,2.890006e-11,3.028443e-11,1.384370e-12,4.790198e-02
NOR2_X1,B_r_ZN_f,delay,0,2,1.000000e-11,1.200000e-14,SS1,6.061591e-11,6.342578e-11,2.809870e-12,4.635532e-02
NOR2_X1,B_r_ZN_f,trans,0,2,1.000000e-11,1.200000e-14,SS1,6.517973e-11,6.830291e-11,3.123180e-12,4.791643e-02
NOR2_X1,B_r_ZN_f,delay,1,0,3.000000e-11,1.000000e-15,SS1,2.849951e-11,2.970802e-11,1.208510e-12,4.240459e-02
NOR2_X1,B_r_ZN_f,trans,1,0,3.000000e-11,1.000000e-15,SS1,1.602223e-11,1.651964e-11,4.974100e-13,3.104499e-02
NOR2_X1,B_r_ZN_f,delay,1,1,3.000000e-11,4.000000e-15,SS1,3.969212e-11,4.145584e-11,1.763720e-12,4.443502e-02
NOR2_X1,B_r_ZN_f,trans,1,1,3.000000e-11,4.000000e-15,SS1,2.889999e-11,3.028432e-11,1.384330e-12,4.790071e-02
NOR2_X1,B_r_ZN_f,delay,1,2,3.000000e-11,1.200000e-14,SS1,6.828945e-11,7.141115e-11,3.121700e-12,4.571277e-02
NOR2_X1,B_r_ZN_f,trans,1,2,3.000000e-11,1.200000e-14,SS1,6.517974e-11,6.830290e-11,3.123160e-12,4.791612e-02
NOR2_X1,B_r_ZN_f,delay,2,0,8.000000e-11,1.000000e-15,SS1,4.340365e-11,4.590055e-11,2.496900e-12,5.752742e-02
NOR2_X1,B_r_ZN_f,trans,2,0,8.000000e-11,1.000000e-15,SS1,2.594694e-11,2.614105e-11,1.941100e-13,7.481036e-03
NOR2_X1,B_r_ZN_f,delay,2,1,8.000000e-11,4.000000e-15,SS1,5.819326e-11,6.087708e-11,2.683820e-12,4.611909e-02
NOR2_X1,B_r_ZN_f,trans,2,1,8.000000e-11,4.000000e-15,SS1,3.582915e-11,3.628842e-11,4.592700e-13,1.281833e-02
NOR2_X1,B_r_ZN_f,delay,2,2,8.000000e-11,1.200000e-14,SS1,8.748795e-11,9.127176e-11,3.783810e-12,4.324950e-02
NOR2_X1,B_r_ZN_f,trans,2,2,8.000000e-11,1.200000e-14,SS1,6.636774e-11,6.905120e-11,2.683460e-12,4.043320e-02
NOR2_X1,B_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,SS1,2.487202e-11,2.684692e-11,1.974900e-12,7.940248e-02
