cell,arc,meas,slew_idx,load_idx,slew,load,v0,group,param,ntr,g1,h2,g1_direct,h2_direct
INV_X1,A_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,7.137842e-11,P,vth,1,2.229600e-10,1.054600e-09,2.229600e-10,1.054600e-09
INV_X1,A_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,7.137842e-11,P,u0,1,-5.478575e-11,1.105750e-10,-5.478575e-11,1.105750e-10
INV_X1,A_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,9.128664e-11,N,vth,1,-6.500000e-15,1.000000e-13,-6.500000e-15,1.000000e-13
INV_X1,A_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,9.128664e-11,N,u0,1,2.500000e-16,-2.500000e-14,2.500000e-16,-2.500000e-14
INV_X1,A_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,9.128664e-11,P,vth,1,2.706450e-10,1.317800e-09,2.706450e-10,1.317800e-09
INV_X1,A_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,9.128664e-11,P,u0,1,-7.627900e-11,1.531000e-10,-7.627900e-11,1.531000e-10
INV_X1,A_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,2.638431e-11,N,vth,1,7.075000e-13,1.610000e-11,7.075000e-13,1.610000e-11
INV_X1,A_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,2.638431e-11,N,u0,1,-1.525000e-13,3.000000e-13,-1.525000e-13,3.000000e-13
INV_X1,A_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,2.638431e-11,P,vth,1,6.195700e-11,1.958000e-10,6.195700e-11,1.958000e-10
INV_X1,A_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,2.638431e-11,P,u0,1,-1.123525e-11,2.207500e-11,-1.123525e-11,2.207500e-11
INV_X1,A_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,1.816676e-11,N,vth,1,-5.620000e-13,-1.240000e-11,-5.620000e-13,-1.240000e-11
INV_X1,A_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,1.816676e-11,N,u0,1,1.197500e-13,-2.250000e-13,1.197500e-13,-2.250000e-13
INV_X1,A_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,1.816676e-11,P,vth,1,2.460450e-11,2.857000e-10,2.460450e-11,2.857000e-10
INV_X1,A_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,1.816676e-11,P,u0,1,-1.015175e-11,2.487500e-11,-1.015175e-11,2.487500e-11
INV_X1,A_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,4.095798e-11,N,vth,1,1.307500e-12,7.700000e-12,1.307500e-12,7.700000e-12
INV_X1,A_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,4.095798e-11,N,u0,1,-2.462500e-13,3.250000e-13,-2.462500e-13,3.250000e-13
INV_X1,A_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,4.095798e-11,P,vth,1,1.105160e-10,4.308000e-10,1.105160e-10,4.308000e-10
INV_X1,A_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,4.095798e-11,P,u0,1,-2.328700e-11,4.630000e-11,-2.328700e-11,4.630000e-11
INV_X1,A_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,3.661625e-11,N,vth,1,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
