cell,arc,meas,slew_idx,load_idx,corner,v0,v_sim,dv_sim,dv_sim_rel,dv_lin,err_abs_pct_lin,err_shift_pct_lin,dv_quad,err_abs_pct_quad,err_shift_pct_quad,dv_loglin,err_abs_pct_loglin,err_shift_pct_loglin,dv_logquad,err_abs_pct_logquad,err_shift_pct_logquad
NAND2_X1,A_r_ZN_f,trans,1,0,SSG,1.577633e-11,1.720184e-11,1.425510e-12,9.035752e-02,9.813150e-13,-2.582,-31.16,1.248210e-12,-1.031,-12.44,1.012478e-12,-2.401,-28.97,1.280040e-12,-0.846,-10.2
NAND2_X1,A_r_ZN_f,delay,1,1,SSG,3.291998e-11,3.838575e-11,5.465770e-12,1.660320e-01,4.805820e-12,-1.719,-12.07,5.155740e-12,-0.808,-5.67,5.174320e-12,-0.759,-5.33,5.304390e-12,-0.420,-2.95
NAND2_X1,A_r_ZN_f,trans,1,1,SSG,2.601027e-11,3.019526e-11,4.184990e-12,1.608976e-01,3.300098e-12,-2.931,-21.14,3.800981e-12,-1.272,-9.18,3.518592e-12,-2.207,-15.92,3.948182e-12,-0.784,-5.66
NAND2_X1,A_r_ZN_f,delay,1,2,SSG,5.689694e-11,6.704865e-11,1.015171e-11,1.784228e-01,8.794035e-12,-2.025,-13.37,9.565762e-12,-0.874,-5.77,9.510051e-12,-0.957,-6.32,9.881957e-12,-0.402,-2.66
NAND2_X1,A_r_ZN_f,trans,1,2,SSG,5.687999e-11,6.729502e-11,1.041503e-11,1.831053e-01,8.802495e-12,-2.396,-15.48,9.795757e-12,-0.920,-5.95,9.520151e-12,-1.330,-8.59,1.019485e-11,-0.327,-2.11
NAND2_X1,A_r_ZN_f,delay,2,0,SSG,3.500935e-11,4.317240e-11,8.163050e-12,2.331677e-01,7.694505e-12,-1.085,-5.74,7.951478e-12,-0.490,-2.59,8.605577e-12,1.025,5.42,8.096341e-12,-0.155,-0.82
NAND2_X1,A_r_ZN_f,trans,2,0,SSG,2.581075e-11,2.686538e-11,1.054630e-12,4.086011e-02,1.107472e-12,0.197,5.01,1.093601e-12,0.145,3.7,1.131575e-12,0.286,7.3,1.106005e-12,0.191,4.87
NAND2_X1,A_r_ZN_f,delay,2,1,SSG,4.898940e-11,5.787097e-11,8.881570e-12,1.812957e-01,8.465625e-12,-0.719,-4.68,8.710043e-12,-0.296,-1.93,9.241095e-12,0.621,4.05,8.888624e-12,0.012,0.08
NAND2_X1,A_r_ZN_f,trans,2,1,SSG,3.549512e-11,3.717116e-11,1.676040e-12,4.721889e-02,1.606703e-12,-0.187,-4.14,1.689424e-12,0.036,0.8,1.643621e-12,-0.087,-1.93,1.711256e-12,0.095,2.1
NAND2_X1,A_r_ZN_f,delay,2,2,SSG,7.518977e-11,8.718872e-11,1.199895e-11,1.595822e-01,1.061973e-11,-1.582,-11.49,1.134913e-11,-0.745,-5.42,1.140628e-11,-0.680,-4.94,1.164208e-11,-0.409,-2.97
NAND2_X1,A_r_ZN_f,trans,2,2,SSG,6.013124e-11,6.854476e-11,8.413520e-12,1.399193e-01,6.550245e-12,-2.718,-22.15,7.598588e-12,-1.189,-9.69,6.920327e-12,-2.178,-17.75,7.863737e-12,-0.802,-6.53
NAND2_X1,A_f_ZN_r,delay,0,0,SSG,2.434389e-11,2.994587e-11,5.601980e-12,2.301185e-01,4.782240e-12,-2.737,-14.63,5.229562e-12,-1.244,-6.65,5.284294e-12,-1.061,-5.67,5.523841e-12,-0.261,-1.39
NAND2_X1,A_f_ZN_r,trans,0,0,SSG,2.369471e-11,2.949883e-11,5.804120e-12,2.449543e-01,4.925362e-12,-2.979,-15.14,5.425841e-12,-1.282,-6.52,5.474667e-12,-1.117,-5.68,5.753002e-12,-0.173,-0.88
NAND2_X1,A_f_ZN_r,delay,0,1,SSG,3.927560e-11,4.865670e-11,9.381100e-12,2.388531e-01,7.996455e-12,-2.846,-14.76,8.779522e-12,-1.236,-6.41,8.868664e-12,-1.053,-5.46,9.279398e-12,-0.209,-1.08
